order_id,customer_id,company_id,city,amount,order_date,status
7241,168,1,Sumgait,46.53,2025-03-03,delivered
7242,628,16,Lankaran,137.83,2025-11-30,delivered
7243,97,17,Mingachevir,45.37,2025-04-01,cancelled
7244,583,7,Sumgait,221.94,2025-10-28,failed
7245,70,17,Sumgait,190.01,2025-07-20,returned
7246,266,3,Baku,222.14,2025-03-13,returned
7247,195,16,Baku,29.93,2025-12-01,returned
7248,539,17,Shaki,197.33,2025-03-11,failed
7249,626,8,Ganja,299.73,2025-12-18,cancelled
7250,220,18,Mingachevir,171.07,2025-01-28,cancelled
7251,980,18,Mingachevir,96.78,2025-12-19,cancelled
7252,174,7,Shaki,241.06,2025-12-30,failed
7253,671,12,Shaki,101.23,2025-12-17,cancelled
7254,82,9,Mingachevir,20.37,2025-06-16,returned
7255,143,12,Ganja,206.6,2025-02-19,cancelled
7256,351,9,Sumgait,140.08,2025-12-18,delivered
7257,753,19,Lankaran,69.5,2025-02-09,delivered
7258,747,20,Ganja,229.6,2025-10-18,failed
7259,412,2,Ganja,284.49,2025-11-12,failed
7260,779,6,Sumgait,65.2,2025-03-08,cancelled
7261,55,17,Baku,131.56,2025-10-11,returned
7262,609,18,Sumgait,235.08,2025-04-09,returned
7263,18,4,Ganja,254.96,2025-06-07,cancelled
7264,142,14,Sumgait,17.7,2025-03-08,returned
7265,739,6,Sumgait,220.77,2025-09-27,delivered
7266,789,6,Baku,191.88,2025-04-04,returned
7267,657,12,Baku,52.09,2025-09-30,cancelled
7268,2,13,Ganja,126.84,2025-04-23,delivered
7269,180,4,Baku,238.99,2025-06-08,cancelled
7270,544,15,Lankaran,38.38,2025-04-23,returned
7271,868,16,Sumgait,207.99,2025-10-15,cancelled
7272,939,1,Baku,65.69,2025-11-18,delivered
7273,834,16,Sumgait,296.19,2025-03-27,delivered
7274,629,9,Ganja,163.61,2025-05-15,failed
7275,301,15,Sumgait,296.45,2025-08-02,failed
7276,871,15,Sumgait,75.86,2025-03-24,failed
7277,885,12,Sumgait,262.98,2025-12-11,failed
7278,206,17,Lankaran,200.48,2025-06-16,returned
7279,29,3,Mingachevir,125.65,2025-01-03,returned
7280,140,14,Ganja,111.21,2025-12-20,delivered
7281,309,19,Ganja,264.0,2025-10-12,cancelled
7282,732,14,Sumgait,84.02,2025-01-08,returned
7283,593,16,Mingachevir,227.74,2025-02-03,returned
7284,192,7,Sumgait,177.04,2025-12-31,cancelled
7285,734,9,Baku,10.14,2025-08-09,cancelled
7286,226,10,Ganja,70.65,2025-10-23,returned
7287,721,17,Ganja,295.52,2025-07-17,delivered
7288,854,14,Mingachevir,64.11,2025-05-22,returned
7289,127,10,Baku,270.42,2025-11-01,failed
7290,90,17,Ganja,238.85,2025-03-05,returned
7291,941,6,Sumgait,99.07,2025-08-15,delivered
7292,686,2,Mingachevir,162.47,2025-04-14,returned
7293,919,14,Sumgait,264.37,2025-07-28,delivered
7294,383,12,Mingachevir,94.61,2025-07-30,delivered
7295,714,2,Shaki,76.16,2025-10-13,cancelled
7296,696,15,Ganja,217.37,2025-06-19,returned
7297,23,4,Shaki,178.93,2025-01-12,delivered
7298,703,14,Sumgait,158.78,2025-05-18,failed
7299,181,4,Shaki,291.65,2025-04-29,returned
7300,39,10,Ganja,92.58,2025-10-01,cancelled
7301,90,8,Sumgait,62.12,2025-08-18,failed
7302,959,5,Lankaran,37.84,2025-12-16,returned
7303,425,10,Ganja,235.51,2025-09-12,returned
7304,693,15,Shaki,112.34,2025-09-26,failed
7305,10,20,Lankaran,218.33,2025-06-28,returned
7306,656,18,Sumgait,264.07,2025-05-18,cancelled
7307,94,2,Ganja,241.77,2025-06-16,failed
7308,760,11,Baku,89.06,2025-04-27,cancelled
7309,397,3,Mingachevir,187.51,2025-04-13,failed
7310,298,6,Ganja,235.09,2025-03-24,cancelled
7311,851,6,Mingachevir,180.11,2025-10-28,cancelled
7312,264,13,Mingachevir,246.71,2025-10-23,failed
7313,132,16,Sumgait,228.35,2025-11-23,cancelled
7314,730,2,Ganja,45.89,2025-04-15,cancelled
7315,826,12,Baku,265.77,2025-07-30,failed
7316,541,13,Sumgait,245.19,2025-07-10,delivered
7317,687,4,Ganja,279.45,2025-07-18,failed
7318,99,4,Ganja,189.79,2025-07-06,cancelled
7319,63,8,Sumgait,203.9,2025-07-21,failed
7320,435,17,Mingachevir,65.1,2025-01-03,delivered
7321,855,20,Lankaran,248.35,2025-08-28,returned
7322,639,18,Shaki,179.92,2025-07-09,delivered
7323,317,10,Lankaran,226.21,2025-06-18,failed
7324,712,5,Lankaran,179.36,2025-01-11,failed
7325,286,17,Ganja,296.35,2025-10-23,failed
7326,520,14,Baku,51.42,2025-08-07,returned
7327,324,4,Shaki,268.93,2025-05-16,failed
7328,156,9,Sumgait,282.86,2025-08-05,returned
7329,410,12,Mingachevir,91.07,2025-05-11,failed
7330,203,15,Sumgait,160.58,2025-04-16,returned
7331,282,12,Baku,157.18,2025-06-16,failed
7332,46,18,Shaki,100.61,2025-08-09,failed
7333,133,19,Sumgait,193.15,2025-07-10,delivered
7334,802,12,Lankaran,98.29,2025-02-25,failed
7335,676,5,Sumgait,155.74,2025-10-26,delivered
7336,275,9,Mingachevir,253.42,2025-11-03,failed
7337,248,17,Sumgait,298.05,2025-06-17,delivered
7338,182,12,Ganja,118.52,2025-07-27,cancelled
7339,303,9,Sumgait,277.28,2025-09-27,delivered
7340,693,16,Ganja,185.65,2025-01-11,delivered
7341,994,12,Sumgait,233.88,2025-07-06,returned
7342,753,8,Baku,67.17,2025-03-29,failed
7343,157,8,Sumgait,206.29,2025-06-12,delivered
7344,288,1,Lankaran,162.51,2025-12-19,cancelled
7345,962,10,Baku,210.98,2025-06-06,delivered
7346,193,16,Baku,52.1,2025-12-08,failed
7347,386,5,Lankaran,125.83,2025-12-30,delivered
7348,966,16,Ganja,167.28,2025-09-18,failed
7349,891,4,Baku,242.1,2025-07-07,cancelled
7350,746,8,Shaki,191.32,2025-05-21,returned
7351,275,20,Baku,211.31,2025-12-10,delivered
7352,938,18,Ganja,62.82,2025-05-27,failed
7353,604,7,Ganja,90.8,2025-10-16,returned
7354,925,10,Shaki,64.35,2025-09-26,cancelled
7355,509,7,Sumgait,189.58,2025-02-28,failed
7356,656,7,Baku,104.93,2025-03-16,failed
7357,962,12,Lankaran,213.78,2025-08-28,failed
7358,307,10,Shaki,264.33,2025-03-25,cancelled
7359,121,5,Lankaran,248.15,2025-09-24,returned
7360,6,8,Sumgait,75.13,2025-10-08,cancelled
7361,685,18,Baku,196.7,2025-09-18,delivered
7362,256,4,Sumgait,220.22,2025-05-02,failed
7363,372,17,Mingachevir,22.31,2025-01-04,delivered
7364,406,3,Mingachevir,59.04,2025-05-24,returned
7365,245,8,Shaki,171.19,2025-02-06,failed
7366,242,2,Sumgait,156.62,2025-12-05,returned
7367,383,19,Sumgait,192.59,2025-02-15,failed
7368,448,16,Mingachevir,38.75,2025-01-24,failed
7369,992,5,Sumgait,82.93,2025-01-23,returned
7370,699,4,Lankaran,13.1,2025-12-08,failed
7371,572,3,Lankaran,211.37,2025-07-16,cancelled
7372,521,5,Shaki,129.3,2025-07-04,delivered
7373,750,2,Sumgait,116.21,2025-12-11,returned
7374,788,17,Lankaran,54.93,2025-02-11,cancelled
7375,222,20,Baku,55.2,2025-06-04,failed
7376,732,2,Baku,282.38,2025-07-19,failed
7377,9,17,Shaki,241.06,2025-10-24,cancelled
7378,997,2,Mingachevir,100.1,2025-11-06,cancelled
7379,842,8,Baku,299.76,2025-11-06,returned
7380,291,9,Shaki,297.05,2025-05-26,returned
7381,141,16,Ganja,193.19,2025-09-05,cancelled
7382,501,10,Baku,91.52,2025-11-18,returned
7383,174,13,Baku,157.1,2025-05-08,delivered
7384,303,13,Baku,217.35,2025-03-03,returned
7385,593,20,Baku,93.43,2025-06-28,delivered
7386,506,1,Shaki,91.32,2025-07-22,failed
7387,229,9,Lankaran,206.14,2025-07-19,delivered
7388,322,7,Sumgait,72.0,2025-11-02,returned
7389,191,19,Ganja,52.78,2025-05-14,cancelled
7390,716,8,Sumgait,73.78,2025-05-24,cancelled
7391,610,1,Mingachevir,99.11,2025-09-13,returned
7392,569,17,Sumgait,290.36,2025-10-03,cancelled
7393,725,1,Baku,296.61,2025-04-17,returned
7394,352,11,Shaki,132.48,2025-10-09,delivered
7395,820,4,Baku,89.73,2025-07-05,returned
7396,901,7,Mingachevir,105.2,2025-08-23,cancelled
7397,619,8,Shaki,99.97,2025-03-22,returned
7398,194,5,Mingachevir,214.52,2025-11-06,delivered
7399,489,7,Baku,158.58,2025-05-19,failed
7400,466,2,Mingachevir,158.74,2025-07-12,delivered
7401,199,8,Sumgait,226.88,2025-05-26,returned
7402,40,13,Lankaran,227.93,2025-10-18,returned
7403,661,12,Lankaran,11.89,2025-01-05,failed
7404,647,14,Sumgait,135.02,2025-09-13,failed
7405,119,16,Shaki,242.9,2025-12-03,returned
7406,477,20,Lankaran,286.31,2025-08-23,delivered
7407,409,1,Lankaran,262.16,2025-08-13,cancelled
7408,44,4,Sumgait,26.57,2025-04-01,returned
7409,351,6,Mingachevir,94.87,2025-01-12,failed
7410,646,2,Baku,130.05,2025-07-03,returned
7411,903,10,Ganja,116.11,2025-09-26,failed
7412,417,10,Sumgait,166.51,2025-12-20,returned
7413,326,3,Ganja,94.91,2025-11-30,failed
7414,983,3,Shaki,202.73,2025-08-15,returned
7415,748,12,Shaki,25.87,2025-06-26,returned
7416,566,8,Sumgait,147.56,2025-01-07,cancelled
7417,755,2,Baku,176.55,2025-11-21,failed
7418,23,14,Lankaran,221.33,2025-12-18,returned
7419,426,6,Baku,49.53,2025-05-02,failed
7420,409,17,Lankaran,249.26,2025-06-03,returned
7421,233,8,Shaki,123.74,2025-06-24,cancelled
7422,446,9,Mingachevir,116.91,2025-12-04,returned
7423,602,12,Ganja,185.5,2025-08-14,failed
7424,722,11,Mingachevir,37.72,2025-11-10,returned
7425,841,8,Baku,242.26,2025-09-01,delivered
7426,956,3,Ganja,11.17,2025-04-18,delivered
7427,839,4,Sumgait,265.97,2025-08-27,failed
7428,139,14,Mingachevir,161.04,2025-07-31,cancelled
7429,975,16,Ganja,22.44,2025-07-14,delivered
7430,505,13,Mingachevir,131.85,2025-03-07,delivered
7431,432,7,Baku,62.92,2025-02-27,returned
7432,621,14,Sumgait,95.79,2025-06-05,failed
7433,655,17,Shaki,241.41,2025-04-16,cancelled
7434,846,14,Sumgait,278.03,2025-05-29,returned
7435,449,14,Ganja,118.6,2025-12-23,delivered
7436,343,19,Baku,23.99,2025-12-19,delivered
7437,282,7,Baku,74.69,2025-09-26,delivered
7438,408,13,Lankaran,36.69,2025-07-22,returned
7439,57,7,Sumgait,139.47,2025-03-26,cancelled
7440,126,3,Sumgait,73.77,2025-02-10,delivered
7441,279,2,Mingachevir,157.04,2025-12-17,failed
7442,709,11,Sumgait,140.42,2025-11-01,delivered
7443,405,3,Shaki,153.6,2025-11-23,cancelled
7444,885,8,Baku,176.3,2025-08-26,cancelled
7445,99,17,Ganja,195.8,2025-01-28,delivered
7446,81,10,Baku,67.89,2025-10-14,cancelled
7447,736,16,Mingachevir,176.64,2025-07-31,returned
7448,739,14,Sumgait,133.22,2025-01-26,failed
7449,347,13,Lankaran,33.43,2025-04-10,returned
7450,266,2,Shaki,25.62,2025-12-27,delivered
7451,828,4,Shaki,191.58,2025-09-04,cancelled
7452,623,4,Sumgait,290.84,2025-10-30,cancelled
7453,655,5,Mingachevir,70.0,2025-06-16,delivered
7454,605,13,Shaki,69.17,2025-04-26,delivered
7455,212,9,Lankaran,223.67,2025-04-14,failed
7456,378,7,Ganja,102.51,2025-06-08,cancelled
7457,720,14,Sumgait,248.91,2025-05-20,returned
7458,293,1,Lankaran,37.11,2025-12-05,delivered
7459,61,6,Lankaran,25.11,2025-03-02,delivered
7460,335,4,Lankaran,229.99,2025-09-15,delivered
7461,666,17,Mingachevir,120.45,2025-04-30,delivered
7462,835,19,Baku,116.24,2025-03-11,failed
7463,961,6,Shaki,117.83,2025-05-08,returned
7464,923,3,Lankaran,182.03,2025-03-21,returned
7465,104,2,Lankaran,120.92,2025-09-16,cancelled
7466,471,20,Ganja,292.57,2025-10-05,delivered
7467,585,12,Baku,93.83,2025-12-16,returned
7468,771,14,Mingachevir,179.83,2025-05-29,delivered
7469,777,17,Mingachevir,77.04,2025-10-31,returned
7470,762,10,Sumgait,237.31,2025-11-14,failed
7471,492,15,Shaki,211.21,2025-12-08,delivered
7472,700,16,Baku,278.01,2025-09-01,returned
7473,489,13,Ganja,187.58,2025-09-17,returned
7474,841,19,Baku,48.57,2025-04-02,failed
7475,330,7,Ganja,232.02,2025-11-19,returned
7476,199,18,Ganja,40.92,2025-06-05,cancelled
7477,425,5,Ganja,150.36,2025-11-11,cancelled
7478,818,4,Lankaran,127.58,2025-08-23,delivered
7479,969,6,Ganja,195.59,2025-11-23,returned
7480,863,8,Mingachevir,214.94,2025-05-09,cancelled
7481,207,17,Shaki,50.19,2025-06-17,returned
7482,945,4,Baku,288.22,2025-11-05,cancelled
7483,794,9,Mingachevir,153.18,2025-05-31,returned
7484,898,4,Mingachevir,293.19,2025-02-25,returned
7485,454,13,Ganja,63.83,2025-08-29,returned
7486,458,17,Baku,237.35,2025-05-16,returned
7487,892,4,Baku,173.01,2025-02-17,returned
7488,56,1,Ganja,235.05,2025-11-25,delivered
7489,186,9,Shaki,136.68,2025-05-13,cancelled
7490,205,5,Ganja,22.36,2025-05-21,failed
7491,798,17,Ganja,83.33,2025-06-01,returned
7492,996,17,Ganja,187.41,2025-02-28,cancelled
7493,513,11,Shaki,36.26,2025-01-10,delivered
7494,776,11,Mingachevir,123.94,2025-10-04,failed
7495,875,6,Baku,259.37,2025-07-20,returned
7496,733,13,Mingachevir,255.6,2025-05-22,delivered
7497,30,20,Sumgait,75.58,2025-07-23,returned
7498,213,20,Mingachevir,156.99,2025-03-29,failed
7499,908,9,Shaki,18.06,2025-12-21,returned
7500,98,12,Ganja,247.79,2025-07-30,delivered
7501,888,11,Lankaran,61.56,2025-04-26,delivered
7502,196,1,Shaki,117.42,2025-01-28,cancelled
7503,419,19,Lankaran,236.09,2025-09-01,delivered
7504,875,17,Shaki,241.22,2025-11-23,failed
7505,928,10,Ganja,167.16,2025-04-15,delivered
7506,892,20,Lankaran,109.36,2025-03-11,cancelled
7507,704,12,Lankaran,140.58,2025-06-13,failed
7508,157,5,Ganja,171.78,2025-01-26,returned
7509,19,13,Lankaran,191.79,2025-11-09,delivered
7510,56,2,Ganja,196.3,2025-11-12,failed
7511,263,8,Lankaran,146.02,2025-12-23,failed
7512,19,7,Baku,180.94,2025-09-11,failed
7513,110,9,Baku,155.35,2025-09-04,cancelled
7514,749,7,Baku,33.49,2025-08-01,returned
7515,922,7,Baku,71.57,2025-04-23,cancelled
7516,205,19,Sumgait,40.77,2025-06-24,returned
7517,580,7,Ganja,298.09,2025-07-07,failed
7518,584,6,Mingachevir,68.49,2025-01-14,failed
7519,644,12,Shaki,15.81,2025-03-06,returned
7520,411,7,Lankaran,7.59,2025-03-24,delivered
7521,538,15,Ganja,103.86,2025-03-23,returned
7522,222,14,Shaki,144.05,2025-09-19,delivered
7523,4,7,Lankaran,186.65,2025-02-23,delivered
7524,600,6,Ganja,54.13,2025-06-08,cancelled
7525,120,7,Ganja,50.68,2025-07-27,delivered
7526,877,20,Baku,244.04,2025-07-08,failed
7527,819,15,Shaki,285.05,2025-05-11,returned
7528,775,19,Shaki,187.15,2025-07-21,returned
7529,842,18,Shaki,279.52,2025-12-25,delivered
7530,455,1,Mingachevir,46.12,2025-11-16,cancelled
7531,475,17,Mingachevir,271.43,2026-01-01,failed
7532,446,1,Ganja,170.07,2025-07-19,delivered
7533,366,17,Baku,113.68,2025-12-29,returned
7534,979,14,Sumgait,210.86,2025-04-14,failed
7535,978,14,Mingachevir,160.88,2025-11-05,cancelled
7536,831,19,Sumgait,172.01,2025-11-28,cancelled
7537,547,3,Mingachevir,49.01,2025-06-17,delivered
7538,435,11,Shaki,177.4,2025-07-26,cancelled
7539,103,2,Mingachevir,201.07,2025-07-02,returned
7540,937,19,Sumgait,190.83,2025-06-20,delivered
7541,533,3,Ganja,103.88,2025-03-19,cancelled
7542,527,16,Mingachevir,167.38,2025-10-10,cancelled
7543,321,9,Lankaran,240.89,2025-07-03,cancelled
7544,107,7,Sumgait,217.78,2025-11-19,failed
7545,315,11,Baku,121.21,2025-01-20,cancelled
7546,430,7,Shaki,125.25,2025-05-06,returned
7547,691,3,Mingachevir,261.26,2025-04-21,delivered
7548,106,10,Baku,160.8,2025-10-14,failed
7549,98,19,Shaki,27.25,2025-09-26,delivered
7550,371,5,Mingachevir,284.64,2025-03-08,cancelled
7551,398,11,Mingachevir,30.55,2025-01-20,returned
7552,355,18,Baku,78.07,2025-06-24,delivered
7553,346,7,Mingachevir,285.36,2025-12-26,failed
7554,40,20,Shaki,294.88,2025-02-14,returned
7555,189,2,Mingachevir,171.33,2025-08-22,failed
7556,375,9,Baku,283.81,2025-02-09,returned
7557,903,2,Sumgait,135.65,2025-01-28,failed
7558,586,4,Mingachevir,156.04,2025-12-28,delivered
7559,746,15,Ganja,94.99,2025-09-05,returned
7560,729,20,Mingachevir,136.69,2025-04-23,cancelled
7561,77,3,Baku,217.38,2025-08-20,returned
7562,923,15,Lankaran,60.2,2025-06-09,failed
7563,457,8,Ganja,209.93,2025-04-10,cancelled
7564,42,5,Ganja,220.51,2025-11-26,delivered
7565,413,13,Baku,132.14,2025-06-09,returned
7566,394,19,Baku,96.74,2025-07-02,cancelled
7567,885,8,Baku,298.92,2025-07-12,delivered
7568,625,2,Ganja,251.85,2025-01-02,delivered
7569,435,3,Shaki,16.73,2025-02-09,returned
7570,937,1,Lankaran,226.91,2025-09-23,failed
7571,930,11,Ganja,39.75,2025-02-21,cancelled
7572,482,5,Ganja,214.72,2025-11-16,returned
7573,118,20,Mingachevir,155.76,2025-02-11,returned
7574,551,8,Sumgait,15.4,2025-10-21,failed
7575,595,6,Sumgait,28.65,2025-10-02,returned
7576,501,17,Shaki,27.66,2025-02-20,cancelled
7577,197,2,Shaki,121.22,2025-07-01,returned
7578,564,11,Lankaran,118.75,2025-03-20,delivered
7579,358,13,Baku,50.74,2025-12-08,delivered
7580,899,19,Shaki,104.9,2025-08-08,delivered
7581,820,3,Sumgait,15.64,2025-02-18,returned
7582,753,20,Shaki,259.23,2025-05-01,delivered
7583,703,10,Lankaran,166.52,2025-07-27,failed
7584,681,14,Lankaran,176.85,2025-11-14,cancelled
7585,136,9,Lankaran,190.7,2025-09-19,failed
7586,854,4,Sumgait,22.69,2025-05-24,failed
7587,179,8,Baku,212.47,2025-06-26,cancelled
7588,512,18,Baku,72.78,2025-12-19,failed
7589,594,20,Ganja,212.77,2025-06-03,failed
7590,269,12,Mingachevir,31.59,2025-05-20,cancelled
7591,852,11,Sumgait,28.39,2025-08-03,failed
7592,491,18,Sumgait,46.62,2025-11-06,cancelled
7593,895,17,Sumgait,130.87,2025-12-21,returned
7594,331,7,Baku,19.91,2025-02-11,delivered
7595,726,8,Shaki,280.32,2025-02-08,delivered
7596,908,1,Baku,163.72,2025-05-22,cancelled
7597,482,19,Sumgait,227.53,2025-04-23,failed
7598,124,6,Sumgait,56.82,2025-09-30,cancelled
7599,209,2,Shaki,22.78,2025-05-06,returned
7600,866,12,Mingachevir,6.64,2025-12-07,delivered
7601,694,6,Shaki,270.91,2025-01-23,delivered
7602,818,18,Lankaran,205.66,2025-12-25,delivered
7603,807,16,Lankaran,55.4,2025-05-16,delivered
7604,870,11,Shaki,163.73,2025-04-17,cancelled
7605,733,7,Lankaran,196.66,2025-08-30,failed
7606,981,7,Mingachevir,140.18,2025-09-20,returned
7607,113,8,Shaki,35.23,2025-07-22,failed
7608,975,18,Mingachevir,89.86,2025-10-19,returned
7609,325,2,Sumgait,155.07,2025-04-22,delivered
7610,61,11,Lankaran,200.65,2025-07-15,failed
7611,671,5,Shaki,296.29,2025-04-27,delivered
7612,790,3,Sumgait,254.21,2025-01-01,cancelled
7613,149,9,Sumgait,237.35,2025-06-26,returned
7614,849,17,Shaki,55.8,2025-11-02,failed
7615,65,16,Baku,264.49,2025-09-15,failed
7616,433,18,Baku,297.42,2025-02-18,delivered
7617,606,2,Lankaran,78.43,2025-09-15,cancelled
7618,739,2,Baku,152.76,2025-03-23,returned
7619,96,1,Mingachevir,146.09,2025-03-09,cancelled
7620,681,11,Shaki,142.47,2025-06-19,cancelled
7621,191,5,Lankaran,220.36,2025-08-29,cancelled
7622,686,9,Shaki,89.83,2025-07-28,failed
7623,146,17,Sumgait,164.97,2025-12-21,returned
7624,651,10,Baku,146.25,2025-06-02,delivered
7625,853,1,Mingachevir,22.98,2025-02-11,returned
7626,556,6,Lankaran,151.07,2025-02-28,delivered
7627,857,17,Sumgait,103.75,2025-03-08,delivered
7628,290,12,Mingachevir,11.66,2025-01-20,cancelled
7629,692,7,Mingachevir,263.69,2025-10-12,failed
7630,732,17,Shaki,254.09,2025-11-25,failed
7631,255,9,Shaki,196.94,2025-06-02,delivered
7632,742,20,Mingachevir,104.55,2025-09-07,delivered
7633,341,5,Shaki,143.79,2025-09-06,returned
7634,708,3,Baku,71.34,2025-09-19,returned
7635,739,1,Mingachevir,86.75,2025-11-04,failed
7636,934,11,Baku,200.3,2025-08-14,delivered
7637,953,12,Shaki,81.46,2025-09-23,failed
7638,722,20,Mingachevir,119.48,2025-01-18,delivered
7639,893,16,Baku,296.13,2025-05-01,delivered
7640,26,4,Baku,207.94,2025-11-24,returned
7641,711,17,Ganja,132.55,2025-02-01,failed
7642,266,14,Sumgait,168.95,2025-05-05,returned
7643,990,16,Baku,54.7,2025-06-02,failed
7644,69,2,Lankaran,35.71,2025-05-13,failed
7645,825,15,Sumgait,265.22,2025-10-29,cancelled
7646,454,3,Ganja,15.27,2025-08-12,delivered
7647,206,1,Lankaran,287.88,2025-07-12,returned
7648,562,1,Lankaran,34.22,2025-03-23,cancelled
7649,981,9,Mingachevir,140.34,2025-03-16,returned
7650,583,6,Mingachevir,192.69,2025-08-15,returned
7651,32,7,Sumgait,128.53,2025-10-02,cancelled
7652,333,11,Ganja,237.27,2025-09-21,failed
7653,543,7,Ganja,87.17,2025-04-12,failed
7654,378,13,Baku,108.87,2025-11-11,cancelled
7655,509,4,Sumgait,18.06,2025-07-07,cancelled
7656,348,8,Mingachevir,253.79,2025-01-14,delivered
7657,196,2,Baku,271.88,2025-10-21,cancelled
7658,244,6,Baku,269.68,2025-05-30,cancelled
7659,302,3,Mingachevir,137.49,2025-05-01,cancelled
7660,731,6,Sumgait,99.45,2025-07-03,returned
7661,350,19,Lankaran,265.4,2025-03-21,cancelled
7662,136,3,Ganja,106.01,2025-05-03,returned
7663,300,1,Shaki,214.36,2025-11-05,failed
7664,64,9,Baku,259.06,2025-10-10,cancelled
7665,429,6,Sumgait,188.74,2025-05-29,returned
7666,266,13,Baku,101.57,2025-05-23,failed
7667,499,20,Sumgait,209.29,2025-03-19,failed
7668,137,4,Sumgait,179.81,2025-01-28,returned
7669,160,20,Sumgait,73.04,2025-01-29,cancelled
7670,938,14,Ganja,60.45,2025-03-26,cancelled
7671,139,15,Sumgait,14.33,2025-12-20,failed
7672,372,9,Shaki,167.37,2025-12-12,failed
7673,795,1,Lankaran,13.93,2025-01-04,cancelled
7674,487,19,Ganja,201.12,2025-01-22,returned
7675,297,5,Ganja,129.84,2025-03-22,delivered
7676,95,5,Mingachevir,27.9,2025-04-07,returned
7677,835,17,Baku,225.65,2025-12-08,failed
7678,178,15,Mingachevir,255.34,2025-10-08,returned
7679,236,7,Shaki,231.05,2025-12-07,failed
7680,407,20,Sumgait,71.74,2025-02-23,cancelled
7681,297,1,Ganja,131.61,2025-10-08,failed
7682,378,5,Baku,250.86,2025-02-12,delivered
7683,485,17,Baku,152.18,2025-10-12,failed
7684,197,12,Shaki,290.95,2025-04-09,returned
7685,114,4,Baku,297.5,2025-11-26,failed
7686,212,9,Ganja,110.73,2025-01-01,delivered
7687,228,14,Sumgait,253.85,2025-10-06,returned
7688,576,3,Baku,275.57,2025-07-15,cancelled
7689,415,7,Sumgait,141.98,2025-07-28,failed
7690,834,9,Lankaran,172.24,2025-08-21,cancelled
7691,223,3,Ganja,65.11,2025-11-20,delivered
7692,103,15,Lankaran,61.51,2025-01-25,delivered
7693,734,7,Shaki,252.69,2025-12-20,delivered
7694,427,13,Sumgait,282.28,2025-02-11,returned
7695,247,1,Mingachevir,161.33,2025-01-30,cancelled
7696,371,8,Shaki,7.31,2025-11-23,delivered
7697,728,4,Shaki,220.54,2025-06-13,cancelled
7698,127,14,Ganja,84.34,2025-06-13,returned
7699,9,6,Shaki,264.56,2025-02-06,failed
7700,399,15,Lankaran,92.77,2025-12-04,delivered
7701,453,12,Mingachevir,234.14,2025-10-06,cancelled
7702,202,12,Mingachevir,46.79,2025-04-03,failed
7703,65,3,Baku,35.23,2025-01-13,cancelled
7704,17,19,Ganja,57.95,2025-04-14,failed
7705,132,18,Shaki,9.9,2025-02-24,returned
7706,128,14,Mingachevir,55.11,2025-02-22,failed
7707,495,9,Shaki,186.26,2025-05-27,delivered
7708,184,1,Shaki,135.69,2025-03-13,returned
7709,778,5,Lankaran,126.06,2025-06-23,failed
7710,695,16,Shaki,120.89,2025-04-06,returned
7711,335,4,Baku,192.69,2025-06-20,delivered
7712,991,6,Lankaran,217.98,2025-11-11,cancelled
7713,464,20,Lankaran,255.15,2025-03-25,cancelled
7714,281,7,Shaki,122.78,2025-10-11,cancelled
7715,751,12,Lankaran,230.83,2025-08-31,failed
7716,572,17,Mingachevir,211.93,2025-01-17,cancelled
7717,384,13,Mingachevir,129.66,2025-04-05,failed
7718,20,19,Lankaran,80.32,2025-10-17,failed
7719,219,19,Ganja,185.72,2025-09-25,returned
7720,386,2,Shaki,93.63,2025-06-07,returned
7721,132,18,Shaki,231.41,2025-01-23,delivered
7722,977,16,Lankaran,39.05,2025-11-15,delivered
7723,325,13,Shaki,298.16,2025-06-05,cancelled
7724,646,6,Shaki,58.68,2025-09-17,failed
7725,249,14,Lankaran,226.87,2025-07-19,returned
7726,448,7,Mingachevir,285.68,2025-05-12,delivered
7727,148,19,Lankaran,240.43,2025-04-17,returned
7728,665,5,Baku,91.18,2025-07-22,returned
7729,481,12,Shaki,56.58,2025-11-13,delivered
7730,524,14,Sumgait,258.67,2025-01-17,delivered
7731,236,17,Sumgait,148.56,2025-02-28,failed
7732,786,20,Baku,33.67,2025-07-31,delivered
7733,185,8,Sumgait,176.68,2025-12-12,delivered
7734,867,6,Lankaran,51.58,2025-01-09,failed
7735,523,16,Shaki,63.56,2025-06-27,failed
7736,126,10,Baku,31.11,2025-08-08,delivered
7737,248,5,Sumgait,189.49,2025-01-23,returned
7738,701,8,Sumgait,190.81,2025-10-11,delivered
7739,751,9,Lankaran,109.95,2025-09-27,delivered
7740,176,17,Baku,211.82,2025-10-31,cancelled
7741,667,19,Shaki,146.35,2025-01-08,returned
7742,748,12,Lankaran,129.92,2025-06-17,delivered
7743,482,19,Baku,228.7,2025-09-22,returned
7744,173,16,Baku,48.2,2025-05-16,returned
7745,939,13,Baku,219.53,2025-05-05,failed
7746,22,6,Ganja,115.36,2025-09-19,cancelled
7747,972,3,Sumgait,32.99,2025-11-19,returned
7748,326,16,Shaki,16.64,2025-12-11,failed
7749,352,18,Ganja,282.94,2025-10-03,delivered
7750,178,17,Sumgait,192.03,2025-04-29,delivered
7751,756,13,Shaki,163.9,2025-02-12,failed
7752,973,15,Baku,190.25,2025-05-15,cancelled
7753,423,17,Ganja,169.03,2025-02-22,cancelled
7754,88,2,Lankaran,99.79,2025-02-24,delivered
